,date,unique_sessions,spend_time_max,spend_time_min,spend_time_mean,spend_time_sum,notification_mean,notification_sum,battery_max,battery_min,battery_mean,battery_delta,UserID,Better_category_Phone,Better_category_Drawing,Better_category_Mechanical_Turk,Better_category_Family_Planning,Better_category_Messages,Better_category_Video_Players_&_Editors,Better_category_Security,Better_category_Food_&_Drinks,Better_category_Document_Editor,Better_category_Weather,Better_category_Business_Management,Better_category_Medical,Better_category_House_Search,Better_category_Phone_Assistant,Better_category_Personal_Finance,Better_category_Book_Readers,Better_category_Streaming_Services,Better_category_Background_Process,Better_category_Time_Tracker,Better_category_Travel_Planning,Better_category_Sports,Better_category_Dating,Better_category_Phone_Personalization,Better_category_Music_&_Audio,Better_category_Messaging,Better_category_Education,Better_category_Personal_Fitness,Better_category_Remote_Administration,Better_category_Email,Better_category_Dialer,Better_category_To-Do_List,Better_category_Game_Singleplayer,Better_category_Wearables,Better_category_Calendar,Better_category_Camera,Better_category_Instant_Messaging,Better_category_Maps,Better_category_Portfolio/Trading,Better_category_Social_Networking,Better_category_Phone_Tools,Better_category_Internet_Browser,Better_category_Game_Multiplayer,Better_category_Entertainment,Better_category_Auto_&_Vehicles,Better_category_News,Better_category_Phone_Optimization,Better_category_Home_Automation,Better_category_Job_Search,Better_category_Online_Shopping,Better_category_Coupons,Date,F_average,F_binary
907,2020-04-11,11,1.3647666666666667,0.0001,0.28292129629629625,5.092583333333333,0.2777777777777778,5,68.0,58.0,61.77777777777778,10.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-11,4.4,1
908,2020-04-29,5,3.798,0.0,1.2098222222222221,7.258933333333333,0.16666666666666666,1,66.0,63.0,65.0,3.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020-04-29,4.666666666666667,1
909,2020-04-30,7,1.4909,0.06365,0.8240595238095237,5.768416666666666,0.7142857142857143,5,58.0,50.0,53.57142857142857,8.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-30,3.666666666666667,0
910,2020-05-01,11,5.19455,0.0001,0.6998358333333333,13.996716666666666,0.2,4,44.0,32.0,38.65,12.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-01,3.8666666666666663,0
911,2020-05-02,13,1.3443666666666667,8.333333333333333e-05,0.3384990196078431,5.754483333333333,0.35294117647058826,6,30.0,13.0,18.176470588235293,17.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2020-05-02,3.7333333333333334,0
912,2020-05-03,8,1.19545,8.333333333333333e-05,0.3257692307692307,4.234999999999999,0.38461538461538464,5,100.0,8.0,90.38461538461539,92.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-03,4.833333333333333,1
913,2020-05-04,11,2.8653666666666666,0.00105,0.6414846153846153,8.3393,0.38461538461538464,5,89.0,80.0,85.53846153846153,9.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-04,4.0,1
914,2020-05-05,9,2.672266666666667,0.0012833333333333334,0.6346833333333334,8.250883333333334,0.46153846153846156,6,76.0,67.0,72.84615384615384,9.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-05,3.3333333333333335,0
915,2020-05-06,8,10.55765,0.00021666666666666666,1.5747348484848482,17.32208333333333,0.45454545454545453,5,62.0,48.0,55.36363636363637,14.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-06,3.866666666666667,0
916,2020-05-07,9,2.2164,8.333333333333333e-05,0.4941095238095238,6.917533333333333,0.42857142857142855,6,44.0,34.0,39.42857142857143,10.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-07,3.9333333333333336,0
917,2020-05-08,6,4.6151333333333335,0.00016666666666666666,1.1902516666666667,11.902516666666667,0.6,6,99.0,26.0,83.6,73.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-08,4.133333333333334,1
918,2020-05-09,7,2.7554,8.333333333333333e-05,0.5607399999999999,8.4111,0.4666666666666667,7,89.0,81.0,85.13333333333334,8.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-09,3.583333333333333,0
919,2020-05-10,8,2.7786166666666667,8.333333333333333e-05,0.7002074074074074,6.301866666666666,0.6666666666666666,6,77.0,68.0,73.0,9.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-10,2.8666666666666667,0
920,2020-05-11,6,2.5094333333333334,0.0174,0.47370303030303035,5.210733333333334,0.45454545454545453,5,62.0,54.0,58.0,8.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-05-11,3.5,0
921,2020-05-12,11,1.8244,6.666666666666667e-05,0.3643214285714286,5.1005,0.5,7,51.0,36.0,44.285714285714285,15.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-12,4.0,1
922,2020-05-13,16,2.740466666666667,0.00011666666666666667,0.423958,21.1979,0.18,9,100.0,21.0,50.84,79.0,25259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,13,3,0,0,0,0,0,1,0,0,0,2020-05-13,4.466666666666667,1
923,2020-05-14,9,2.5185,0.04935,0.7401425925925926,6.6612833333333334,0.6666666666666666,6,88.0,78.0,82.33333333333333,10.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-14,5.4,1
924,2020-05-15,11,1.84865,0.08228333333333333,0.49985303030303024,5.498383333333333,0.45454545454545453,5,73.0,65.0,69.36363636363636,8.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-15,5.2,1
925,2020-05-16,10,0.7354,0.0403,0.35869242424242426,3.9456166666666665,0.45454545454545453,5,59.0,50.0,55.09090909090909,9.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-16,4.666666666666667,1
926,2020-05-17,7,1.6663,0.024666666666666667,0.49850416666666664,3.988033333333333,0.5,4,45.0,40.0,42.375,5.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-17,5.0,1
927,2020-05-18,15,10.1008,0.004083333333333333,0.8231066666666667,16.462133333333334,0.3,6,32.0,18.0,24.95,14.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,4.066666666666666,1
928,2020-05-19,9,1.5970166666666668,0.0007666666666666667,0.4592924242424242,5.052216666666666,0.45454545454545453,5,100.0,8.0,58.90909090909091,92.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-19,4.333333333333334,1
929,2020-05-20,8,1.05625,0.00016666666666666666,0.34234404761904763,4.792816666666667,0.5714285714285714,8,91.0,83.0,88.14285714285714,8.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-20,3.1333333333333333,0
930,2020-05-21,8,2.0753666666666666,8.333333333333333e-05,0.3877606060606061,4.265366666666667,0.7272727272727273,8,78.0,69.0,73.36363636363636,9.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-21,3.75,0
931,2020-05-22,5,5.794966666666666,0.00013333333333333334,0.9690722222222222,8.72165,0.7777777777777778,7,65.0,55.0,61.666666666666664,10.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2020-05-22,3.5,0
932,2020-05-23,7,1.8236,8.333333333333333e-05,0.4470740740740741,4.023666666666667,0.6666666666666666,6,50.0,43.0,46.111111111111114,7.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-23,3.7333333333333334,0
933,2020-05-24,10,3.0936166666666667,0.010016666666666667,0.47743257575757575,10.503516666666666,0.22727272727272727,5,46.0,39.0,42.68181818181818,7.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-24,3.2222222222222228,0
934,2020-05-25,14,4.2751,0.00013333333333333334,0.5455565217391305,12.5478,0.30434782608695654,7,100.0,29.0,71.47826086956522,71.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2020-05-25,3.8333333333333335,0
935,2020-05-26,5,1.48365,0.00013333333333333334,0.4077104166666667,3.2616833333333335,0.75,6,89.0,82.0,85.625,7.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-05-26,4.666666666666667,1
936,2020-05-27,9,1.45435,0.00013333333333333334,0.3544738095238095,4.962633333333334,0.5714285714285714,8,78.0,70.0,74.64285714285714,8.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-27,3.8333333333333335,0
937,2020-05-28,12,3.9810333333333334,0.00011666666666666667,0.6018596153846154,15.64835,0.3076923076923077,8,66.0,52.0,58.0,14.0,25259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2020-05-28,2.5555555555555554,0
938,2020-02-03,35,15.7264,5e-05,1.239273976608187,282.55446666666666,0.13157894736842105,30,100.0,58.0,80.05701754385964,42.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,2,0,0,0,0,1,0,0,0,7,0,0,0,0,1,0,36,0,0,62,4,30,5,0,0,0,0,0,0,0,0,2020-02-03,4.0,1
939,2020-02-06,36,16.826916666666666,5e-05,1.2092688380281689,343.43235,0.1267605633802817,36,42.0,7.0,28.672535211267604,35.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,5,0,2,0,0,0,0,2,0,0,0,2,2,1,0,0,1,7,28,0,0,102,3,27,0,0,0,0,0,0,0,0,0,2020-02-06,3.4666666666666663,0
940,2020-02-07,51,17.5774,0.00195,1.3790464285714286,424.7463,0.1331168831168831,41,51.0,1.0,27.52922077922078,50.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,2,0,0,0,2,0,0,2,0,0,0,14,2,0,0,0,1,0,57,0,0,95,2,54,0,0,0,0,0,0,0,0,0,2020-02-07,2.8666666666666667,0
941,2020-02-08,44,51.69371666666667,0.0017333333333333333,1.1110183842239185,291.08681666666666,0.1183206106870229,31,33.0,2.0,20.041984732824428,31.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0,7,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,33,1,0,71,3,41,4,0,0,0,0,1,0,0,0,2020-02-08,3.5,0
942,2020-02-09,48,10.940333333333333,6.666666666666667e-05,0.9284628252788104,249.7565,0.14869888475836432,40,100.0,64.0,79.93308550185874,36.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,38,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,78,0,38,0,0,0,0,0,0,0,6,0,2020-02-09,3.7333333333333334,0
943,2020-02-10,39,24.280883333333332,5e-05,1.3379265389082462,383.98491666666666,0.14285714285714285,41,64.0,16.0,38.00348432055749,48.0,23935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,15,10,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,75,1,36,1,0,0,0,0,0,0,6,0,2020-02-10,3.0,0
944,2020-02-11,29,17.325416666666666,0.0012833333333333334,1.6288410533910536,376.26228333333336,0.1645021645021645,38,100.0,68.0,83.08658008658008,32.0,23935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,11,12,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,2,0,24,0,0,54,7,32,6,0,0,0,0,0,0,2,0,2020-02-11,2.5833333333333335,0
945,2020-02-12,56,16.31586666666667,6.666666666666667e-05,0.8688770270270271,321.4845,0.11891891891891893,44,74.0,31.0,51.70810810810811,43.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,26,16,0,12,0,1,6,0,5,0,0,0,5,0,2,0,0,1,4,39,0,0,91,7,21,2,0,0,0,0,0,0,2,0,2020-02-12,3.2666666666666666,0
946,2020-02-13,19,29.343833333333333,0.00845,2.0645589285714285,231.2306,0.14285714285714285,16,26.0,1.0,14.883928571428571,25.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,4,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,10,0,0,27,1,16,0,0,0,0,0,0,0,0,0,2020-02-13,2.5,0
947,2020-02-14,26,54.59016666666667,0.0006333333333333333,2.803311080074488,501.79268333333334,0.18994413407821228,34,81.0,12.0,59.58100558659218,69.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,1,0,0,0,1,0,0,0,0,0,0,5,0,12,0,0,0,0,20,0,0,41,6,13,0,0,0,0,0,0,0,3,0,2020-02-14,3.7499999999999996,0
948,2020-02-15,37,85.13718333333334,0.0019833333333333335,2.453584019607843,417.10928333333334,0.08823529411764706,15,41.0,7.0,23.235294117647058,34.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,77,4,9,4,0,0,0,0,0,0,0,0,2020-02-15,2.5833333333333335,0
949,2020-02-16,31,47.98153333333333,0.0009166666666666666,1.503513559322034,266.1219,0.10734463276836158,19,39.0,9.0,27.372881355932204,30.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,10,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,34,13,17,1,0,0,0,0,0,0,0,0,2020-02-16,2.9166666666666665,0
950,2020-02-17,51,43.7692,5e-05,1.3848989208633093,385.0019,0.1079136690647482,30,56.0,6.0,30.363309352517987,50.0,23935,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,24,12,4,0,3,0,1,0,0,1,0,0,0,9,0,0,0,0,1,0,26,0,0,92,11,16,1,0,0,0,0,0,0,0,0,2020-02-17,1.9333333333333331,0
951,2020-02-18,44,23.618883333333333,3.3333333333333335e-05,1.2257575699745547,321.14848333333333,0.11068702290076336,29,39.0,11.0,22.385496183206108,28.0,23935,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,18,6,0,0,0,1,0,0,2,0,0,0,12,0,0,0,0,6,0,41,0,0,74,9,26,1,0,0,0,0,0,0,0,0,2020-02-18,2.2666666666666666,0
952,2020-02-19,56,34.58841666666667,3.3333333333333335e-05,1.6142656641604012,429.3946666666667,0.10150375939849623,27,100.0,48.0,73.49248120300751,52.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,44,3,0,53,0,23,0,0,0,0,0,0,0,4,0,2020-02-19,2.4,0
953,2020-02-20,40,18.760233333333332,5e-05,1.421235642135642,328.3054333333333,0.16883116883116883,39,46.0,10.0,26.333333333333332,36.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,54,0,0,90,0,4,0,0,0,0,0,0,0,6,0,2020-02-20,2.533333333333333,0
954,2020-02-21,40,18.530166666666666,6.666666666666667e-05,1.0628136029411765,433.62795,0.09558823529411764,39,100.0,47.0,72.67156862745098,53.0,23935,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,9,39,9,0,0,0,11,0,0,1,0,0,0,18,0,0,0,0,2,0,62,0,0,87,14,44,4,0,0,0,0,0,0,0,0,2020-02-21,2.0,0
955,2020-02-22,50,20.812733333333334,0.008533333333333334,1.0592028816199377,226.66941666666668,0.17289719626168223,37,45.0,13.0,27.77102803738318,32.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,62,7,0,75,2,7,0,0,0,0,0,0,0,2,0,2020-02-22,3.25,0
956,2020-02-23,30,20.8924,3.3333333333333335e-05,1.5094930379746836,238.4999,0.10759493670886076,17,96.0,1.0,62.51898734177215,95.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,33,0,0,55,1,28,0,0,0,0,0,0,0,0,0,2020-02-23,3.0,0
957,2020-02-24,32,9.71545,6.666666666666667e-05,0.8545712741751991,250.38938333333334,0.10238907849829351,30,79.0,47.0,61.184300341296925,32.0,23935,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,15,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,42,2,0,84,5,33,0,0,0,0,0,0,0,0,0,2020-02-24,3.0,0
958,2020-02-25,22,34.17268333333333,0.0031333333333333335,2.1048125396825395,221.00531666666666,0.21904761904761905,23,72.0,21.0,36.333333333333336,51.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,19,0,0,37,0,15,0,0,0,0,0,0,0,0,0,2020-02-25,1.6666666666666667,0
959,2020-02-26,65,16.51481666666667,6.666666666666667e-05,0.9956871410736581,265.8484666666667,0.13108614232209737,35,71.0,36.0,52.08239700374532,35.0,23935,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,22,0,0,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,54,0,0,67,0,47,0,0,0,0,0,0,0,0,0,2020-02-26,2.1666666666666665,0
960,2020-02-27,59,40.097366666666666,0.00018333333333333334,0.9549625448028674,355.24606666666665,0.10215053763440861,38,34.0,2.0,15.298387096774194,32.0,23935,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,38,8,0,3,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,48,0,0,97,20,47,2,0,0,0,0,0,0,0,0,2020-02-27,2.6666666666666665,0
961,2020-02-28,32,40.00038333333333,0.015133333333333334,3.3402659498207883,310.6447333333333,0.1935483870967742,18,100.0,1.0,27.731182795698924,99.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,9,0,0,26,1,13,0,0,0,0,0,0,0,0,0,2020-02-28,3.1333333333333337,0
962,2020-02-29,33,25.741333333333333,0.0033666666666666667,1.9944382352941177,339.0545,0.052941176470588235,9,90.0,41.0,63.98235294117647,49.0,23935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,28,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,60,2,26,0,0,0,0,0,0,0,0,0,2020-02-29,2.8666666666666663,0
963,2020-03-01,21,34.78001666666667,0.010683333333333333,2.2890543402777777,219.74921666666665,0.11458333333333333,11,38.0,12.0,22.40625,26.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,31,0,15,0,0,0,0,0,0,0,0,0,2020-03-01,3.0,0
964,2020-03-02,39,47.62615,8.333333333333333e-05,1.3117933779761906,293.8417166666667,0.13839285714285715,31,100.0,63.0,81.98660714285714,37.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,6,0,7,0,0,0,0,1,0,0,0,11,0,1,0,0,0,0,31,0,0,76,5,18,1,0,0,0,0,0,0,0,0,2020-03-02,2.6666666666666665,0
965,2020-03-03,40,49.7256,0.0012333333333333332,1.6704178621659633,395.8890333333333,0.12236286919831224,29,76.0,32.0,58.35021097046413,44.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,3,0,0,0,0,0,0,0,0,6,6,2,0,0,0,0,33,1,0,89,3,19,0,0,0,0,0,0,0,0,0,2020-03-03,2.8666666666666667,0
966,2020-03-04,49,25.403183333333335,6.666666666666667e-05,1.276381283068783,321.6480833333333,0.15079365079365079,38,64.0,3.0,19.793650793650794,61.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,35,0,0,70,4,46,0,0,0,0,0,0,0,0,0,2020-03-04,2.8,0
967,2020-03-05,38,25.677833333333332,5e-05,1.2823248962655602,309.0403,0.1078838174273859,26,100.0,62.0,82.65145228215768,38.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,3,0,0,2,0,0,0,10,0,0,0,0,2,0,39,0,0,64,17,35,1,0,0,0,0,0,0,0,0,2020-03-05,3.0,0
968,2020-03-06,43,13.397666666666666,0.0012833333333333334,1.0216435975609757,167.54955,0.11585365853658537,19,57.0,26.0,40.6219512195122,31.0,23935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,31,0,0,53,5,9,0,2,0,0,0,0,0,0,0,2020-03-06,2.5,0
969,2020-03-17,20,35.61176666666667,5e-05,1.592823717948718,289.89391666666666,0.06043956043956044,11,52.0,1.0,16.384615384615383,51.0,23935,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,79,0,30,0,0,0,0,0,0,0,0,0,2020-03-17,3.333333333333333,0
970,2020-03-18,17,38.16993333333333,0.0034666666666666665,1.7687610869565216,406.81505,0.11304347826086956,26,51.0,6.0,29.043478260869566,45.0,23935,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,37,0,0,91,1,26,0,0,0,0,0,0,0,7,0,2020-03-18,2.555555555555556,0
971,2020-03-19,18,47.38965,0.0001,2.5479262987012987,392.38065,0.08441558441558442,13,46.0,1.0,26.142857142857142,45.0,23935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,7,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,16,0,0,46,0,27,1,0,0,0,0,0,0,0,0,2020-03-19,1.6666666666666667,0
972,2020-03-22,21,15.183683333333333,0.01165,1.1291991120218579,275.52458333333334,0.05327868852459016,13,64.0,9.0,28.71311475409836,55.0,23935,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,35,7,50,0,0,0,0,0,0,0,0,0,2020-03-22,2.2666666666666666,0
973,2020-03-24,25,28.395766666666667,8.333333333333333e-05,2.183217048346056,286.00143333333335,0.07633587786259542,10,25.0,1.0,15.32824427480916,24.0,23935,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,12,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,59,0,13,0,0,0,0,0,0,0,2,0,2020-03-24,3.6666666666666665,0
974,2020-03-26,15,49.42333333333333,0.0012333333333333332,3.570921212121212,392.80133333333333,0.14545454545454545,16,96.0,2.0,68.36363636363636,94.0,23935,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,59,0,16,0,0,0,0,0,0,0,0,0,2020-03-26,3.0,0
975,2020-03-29,22,44.800383333333336,6.666666666666667e-05,2.0353134955752212,459.98085,0.09292035398230089,21,66.0,8.0,26.75221238938053,58.0,23935,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,19,8,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,26,0,0,71,4,30,0,0,0,0,0,6,0,1,0,2020-03-29,3.0,0
